Gene name	3' UTR start	3' UTR end	mean_utr_len	max_utr_len	median_utr_len	auto_reg
POMT1	131523107.0	131523804.83333333	697.8333333333334	699.0	699.0	not_in_net
POMT2	77291943.92307693	77292240.46153846	296.53846153846155	2419.0	108.0	not_in_net
POMZP3	76604667.75	76604806.5	138.75	229.0	162.0	not_in_net
PON1	95305694.85714285	95305992.57142857	297.7142857142857	1267.0	128.0	not_in_net
PON2	95408985.36363636	95409186.86363636	201.5	621.0	138.5	not_in_net
PON3	95368390.24	95368514.92	124.68	200.0	128.0	not_in_net
POP1	98158272.0	98159123.5	851.5	1563.0	851.5	not_in_net
POP4	29613366.777777776	29613863.777777776	497.0	1856.0	101.0	not_in_net
POP5	120578764.0	120579317.0	553.0	553.0	553.0	not_in_net
POP7	100707254.0	100707486.0	232.0	232.0	232.0	not_in_net
POPDC2	119643072.3	119643229.5	157.2	503.0	83.5	not_in_net
POPDC3	105157900.0	105158469.0	569.0	569.0	569.0	not_in_net
POR	75984045.04761904	75984252.57142857	207.52380952380952	609.0	149.0	not_in_net
PORCN	48515542.222222224	48515695.14814815	152.92592592592592	433.0	110.0	not_in_net
POSTN	37562594.333333336	37563332.0	737.6666666666666	749.0	745.5	not_in_net
POT1	124838757.1	124838965.0	207.9	1575.0	135.0	not_in_net
POTEB	21851130.6	21851241.2	110.6	231.0	123.0	not_in_net
POTEB2	20840173.2	20840283.8	110.6	231.0	123.0	not_in_net
POTEB3	21416610.888888888	21416834.777777776	223.88888888888889	952.0	166.0	not_in_net
POTEC	14520559.833333334	14521464.333333334	904.5	4654.0	183.0	not_in_net
POTED	13630391.0	13630553.333333334	162.33333333333334	269.0	200.0	not_in_net
POTEE	131253064.83333333	131253213.20833333	148.375	594.0	120.0	not_in_net
POTEF	130089998.0	130090395.5	397.5	708.0	397.5	not_in_net
POTEG	19412638.923076924	19412802.46153846	163.53846153846155	623.0	115.0	not_in_net
POTEH	15711592.538461538	15711725.846153846	133.30769230769232	345.0	106.0	not_in_net
POTEI	130474340.0909091	130474767.54545455	427.45454545454544	3360.0	120.0	not_in_net
POTEJ	130657878.0	130658091.0	213.0	213.0	213.0	not_in_net
POTEM	18988968.384615384	18989475.153846152	506.7692307692308	5085.0	115.0	not_in_net
POU1F1	87259680.66666667	87259939.66666667	259.0	489.0	152.0	not_in_net
POU2AF1	111352255.0	111354260.0	2005.0	2005.0	2005.0	not_in_net
POU2F1	167382413.45714286	167384482.97142857	2069.5142857142855	11845.0	119.0	auto_regulate
POU2F2	42094366.77272727	42095069.95454545	703.1818181818181	5441.0	188.5	auto_regulate
POU2F3	120310786.9090909	120311161.27272727	374.3636363636364	1552.0	136.0	not_in_net
POU3F1	38043829.0	38045387.0	1558.0	1558.0	1558.0	not_in_net
POU3F2	98836206.0	98839458.0	3252.0	3252.0	3252.0	not_in_net
POU3F3	104857014.0	104858574.0	1560.0	1560.0	1560.0	not_in_net
POU3F4	83509411.0	83512127.0	2716.0	2716.0	2716.0	not_in_net
POU4F1	78598362.0	78601414.0	3052.0	3052.0	3052.0	not_in_net
POU4F2	146640809.0	146642474.0	1665.0	1665.0	1665.0	auto_regulate
POU4F3	146340445.0	146341728.0	1283.0	1283.0	1283.0	not_in_net
POU5F1	31175119.388888888	31175379.666666668	260.27777777777777	263.0	263.0	auto_regulate
POU5F1B	127416947.0	127418638.0	1691.0	3119.0	1691.0	not_in_net
POU5F2	93733220.0	93740576.0	7356.0	7356.0	7356.0	not_in_net
POU6F1	51192504.0	51193274.75	770.75	3656.0	185.5	not_in_net
POU6F2	39463777.8	39464778.8	1001.0	3914.0	390.0	not_in_net
PP2D1	19983167.0	19983269.333333332	102.33333333333333	213.0	61.0	not_in_net
PPA1	70207558.33333333	70207744.0	185.66666666666666	319.0	198.0	not_in_net
PPA2	105414309.83783785	105414434.75675675	124.91891891891892	647.0	119.0	not_in_net
PPAN	10111166.0	10111520.666666666	354.6666666666667	846.0	130.0	not_in_net
PPAN-P2RY11	10113855.0	10114780.0	925.0	925.0	925.0	not_in_net
PPARA	46235381.0	46240971.333333336	5590.333333333333	8375.0	8374.0	not_in_net
PPARD	35425821.6	35427626.2	1804.6	2111.0	2098.0	not_in_net
PPARG	12419717.034482758	12419909.689655172	192.6551724137931	450.0	198.0	auto_regulate
PPARGC1A	23814016.416666668	23814721.666666668	705.25	3800.0	200.5	no_feedback
PPARGC1B	149847236.4	149849126.6	1890.2	7463.0	211.0	not_in_net
PPAT	56402095.333333336	56402513.166666664	417.8333333333333	1989.0	111.5	not_in_net
PPBP	73986439.0	73987271.0	832.0	832.0	832.0	not_in_net
PPCDC	75049236.0	75049814.6	578.6	1490.0	345.0	not_in_net
PPCS	42459210.5	42459808.75	598.25	1309.0	480.5	not_in_net
PPDPF	63521880.0	63522072.0	192.0	326.0	192.0	not_in_net
PPDPFL	49075032.0	49075691.5	659.5	1070.0	635.5	not_in_net
PPEF1	18827488.0	18827795.0	307.0	433.0	429.0	not_in_net
PPEF2	75873753.73333333	75874074.46666667	320.73333333333335	1056.0	166.0	not_in_net
PPFIA1	70359200.39506173	70359429.18518518	228.79012345679013	2309.0	146.0	not_in_net
PPFIA2	81289848.37142856	81290143.05714285	294.6857142857143	1685.0	97.0	not_in_net
PPFIA3	49147345.190476194	49147569.61904762	224.42857142857142	882.0	93.0	not_in_net
PPFIA4	203076391.0	203078066.16666666	1675.1666666666667	2349.0	2344.5	not_in_net
PPFIBP1	27675897.42857143	27677586.57142857	1689.142857142857	2681.0	2143.0	not_in_net
PPFIBP2	7653303.8	7653676.6	372.8	541.0	537.0	not_in_net
PPHLN1	42428263.333333336	42428725.733333334	462.4	1999.0	437.0	not_in_net
PPIA	44806099.222222224	44806458.44444445	359.22222222222223	1694.0	207.0	not_in_net
PPIAL4A	120890316.0	120890405.0	89.0	89.0	89.0	not_in_net
PPIAL4C	149584393.0	149584464.0	71.0	71.0	71.0	not_in_net
PPIAL4E	144372875.0	144373089.0	214.0	214.0	214.0	not_in_net
PPIAL4F	144593436.5	144593588.0	151.5	214.0	151.5	not_in_net
PPIAL4G	148479824.0	148482757.0	2933.0	2933.0	2933.0	not_in_net
PPIAL4H	146344131.0	146344220.0	89.0	89.0	89.0	not_in_net
PPIB	64155812.0	64156022.0	210.0	210.0	210.0	not_in_net
PPIC	123023250.0	123023874.0	624.0	624.0	624.0	not_in_net
PPID	158711774.75	158711997.0	222.25	641.0	98.5	not_in_net
PPIE	39747634.93548387	39747874.87096774	239.93548387096774	3392.0	100.0	not_in_net
PPIF	79353035.6	79353446.4	410.8	1491.0	104.0	not_in_net
PPIG	169629386.0	169630048.0	662.0	3882.0	139.0	not_in_net
PPIH	42670009.28571428	42670075.428571425	66.14285714285714	174.0	20.0	not_in_net
PPIL1	36854829.0	36855812.0	983.0	983.0	983.0	not_in_net
PPIL2	21687080.076923076	21687575.884615384	495.8076923076923	3268.0	81.5	not_in_net
PPIL3	200873127.0	200873371.625	244.625	487.0	172.5	not_in_net
PPIL4	149504885.0	149505448.5	563.5	957.0	563.5	not_in_net
PPIL6	109394775.71428572	109395636.42857143	860.7142857142857	2610.0	135.0	not_in_net
PPIP5K1	43546273.81818182	43547172.72727273	898.9090909090909	1211.0	1211.0	not_in_net
PPIP5K2	103176924.7	103178829.2	1904.5	11164.0	1141.5	not_in_net
PPL	4882665.0	4883383.0	718.0	876.0	718.0	not_in_net
PPM1A	60288625.5	60289609.583333336	984.0833333333334	6604.0	112.5	not_in_net
PPM1B	44230946.5	44232265.25	1318.75	2300.0	1111.0	not_in_net
PPM1D	60661171.0	60662598.333333336	1427.3333333333333	2727.0	1478.0	not_in_net
PPM1E	58981032.0	58985179.0	4147.0	4147.0	4147.0	not_in_net
PPM1F	21921242.666666668	21923883.0	2640.3333333333335	3666.0	3664.0	not_in_net
PPM1G	27381199.0	27381598.0	399.0	399.0	399.0	not_in_net
PPM1H	62643994.0	62648488.0	4494.0	4494.0	4494.0	not_in_net
PPM1J	112711276.63636364	112711410.18181819	133.54545454545453	287.0	112.0	not_in_net
PPM1K	88264303.25	88266229.0	1925.75	4974.0	1356.0	not_in_net
PPM1L	161057410.0	161060562.0	3152.0	9744.0	1284.0	not_in_net
PPM1M	52249692.75	52250395.25	702.5	1211.0	783.0	not_in_net
PPM1N	45501571.4	45501792.0	220.6	424.0	161.0	not_in_net
PPME1	74253511.0	74254703.0	1192.0	1192.0	1192.0	not_in_net
PPOX	161170272.57627118	161170391.98305085	119.40677966101696	1164.0	110.0	not_in_net
PPP1CA	67398265.66666667	67398534.0	268.3333333333333	351.0	351.0	not_in_net
PPP1CB	28789519.0	28791169.333333332	1650.3333333333333	3636.0	1243.5	not_in_net
PPP1CC	110721000.5	110721410.4	409.9	1395.0	223.0	not_in_net
PPP1R10	30612528.85714286	30613675.0	1146.142857142857	1148.0	1148.0	not_in_net
PPP1R11	30072596.625	30073622.625	1026.0	1026.0	1026.0	not_in_net
PPP1R12A	79779003.58823529	79779453.0	449.4117647058824	2365.0	97.0	not_in_net
PPP1R12B	202495231.04545453	202496499.22727272	1268.1818181818182	12145.0	133.0	not_in_net
PPP1R12C	55091152.25	55091471.0	318.75	557.0	331.5	not_in_net
PPP1R13B	103741971.85	103742451.65	479.8	1958.0	179.5	not_in_net
PPP1R13L	45379638.0	45380073.25	435.25	558.0	551.0	not_in_net
PPP1R14A	38251362.6	38251493.8	131.2	389.0	80.0	not_in_net
PPP1R14B	64244502.666666664	64244753.0	250.33333333333334	274.0	273.0	not_in_net
PPP1R14C	150248821.0	150250392.0	1571.0	1571.0	1571.0	not_in_net
PPP1R14D	40815508.0	40815670.5	162.5	250.0	162.5	not_in_net
PPP1R15A	48875534.0	48876050.0	516.0	948.0	516.0	not_in_net
PPP1R15B	204403381.0	204406091.0	2710.0	2710.0	2710.0	not_in_net
PPP1R16A	144501904.0	144502120.5	216.5	217.0	216.5	not_in_net
PPP1R16B	38918667.0	38923024.0	4357.0	4357.0	4357.0	not_in_net
PPP1R17	31707284.0	31707932.0	648.0	1171.0	648.0	not_in_net
PPP1R18	30692939.222222224	30693818.111111112	878.8888888888889	879.0	879.0	not_in_net
PPP1R1A	54579653.333333336	54580280.0	626.6666666666666	2000.0	208.5	not_in_net
PPP1R1B	39635866.0	39636499.4	633.4	760.0	758.0	not_in_net
PPP1R1C	182123135.0	182123837.33333334	702.3333333333334	2424.0	368.0	not_in_net
PPP1R2	195520751.57142857	195521251.2857143	499.7142857142857	2467.0	131.0	not_in_net
PPP1R21	48485007.06521739	48485165.19565217	158.1304347826087	670.0	116.0	not_in_net
PPP1R26	135488141.0	135488892.8	751.8	752.0	752.0	not_in_net
PPP1R27	81808611.0	81809229.0	618.0	1000.0	618.0	not_in_net
PPP1R2B	156851181.0	156852528.0	1347.0	1347.0	1347.0	not_in_net
PPP1R2C	42777366.0	42777470.0	104.0	104.0	104.0	not_in_net
PPP1R32	61490692.5	61490749.833333336	57.333333333333336	117.0	30.5	not_in_net
PPP1R35	100435282.0	100435359.0	77.0	77.0	77.0	not_in_net
PPP1R36	64572157.0	64572264.571428575	107.57142857142857	205.0	91.5	not_in_net
PPP1R37	45146522.0	45146882.5	360.5	714.0	360.5	not_in_net
PPP1R3A	113887812.8	113888116.0	303.2	945.0	124.0	not_in_net
PPP1R3B	9976738.0	9979622.0	2884.0	4538.0	2884.0	not_in_net
PPP1R3C	91628442.0	91629926.0	1484.0	1484.0	1484.0	not_in_net
PPP1R3D	59936663.0	59939031.0	2368.0	2368.0	2368.0	not_in_net
PPP1R3E	23299630.230769232	23300075.192307692	444.96153846153845	3265.0	137.0	not_in_net
PPP1R3F	49292190.75	49292502.25	311.5	999.0	146.5	not_in_net
PPP1R3G	5086563.0	5089487.0	2924.0	2924.0	2924.0	not_in_net
PPP1R42	66974437.333333336	66974576.0	138.66666666666666	251.0	134.0	not_in_net
PPP1R7	241175892.8888889	241176094.7777778	201.88888888888889	828.0	105.0	not_in_net
PPP1R8	27850447.0	27851625.333333332	1178.3333333333333	1229.0	1225.0	not_in_net
PPP1R9A	95290304.0	95294391.5	4087.5	6111.0	6097.0	not_in_net
PPP1R9B	50133737.0	50135330.0	1593.0	1593.0	1593.0	not_in_net
PPP2CA	134194332.0	134197771.0	3439.0	3439.0	3439.0	not_in_net
PPP2CB	30782953.833333332	30783200.166666668	246.33333333333334	618.0	185.0	not_in_net
PPP2R1A	52211054.0	52211714.75	660.75	3536.0	229.5	not_in_net
PPP2R1B	111747548.94736843	111747883.94736843	335.0	3718.0	137.0	not_in_net
PPP2R2A	26352568.92857143	26352916.14285714	347.2142857142857	2266.0	112.0	not_in_net
PPP2R2B	146693631.02941176	146694054.7647059	423.7352941176471	8800.0	113.5	not_in_net
PPP2R2C	6342141.0	6342962.875	821.875	2723.0	207.5	not_in_net
PPP2R2D	131944524.20833333	131945157.20833333	633.0	4143.0	165.0	not_in_net
PPP2R3A	136114143.66666666	136114717.5	573.8333333333334	2727.0	186.5	not_in_net
PPP2R3B	334556.3333333333	334979.3333333333	423.0	433.0	433.0	not_in_net
PPP2R3C	35101602.98571429	35101720.657142855	117.67142857142858	721.0	95.0	not_in_net
PPP2R5A	212360771.0	212361387.5	616.5	1082.0	616.5	not_in_net
PPP2R5B	64933845.0	64934475.0	630.0	630.0	630.0	not_in_net
PPP2R5C	101885386.55172414	101885938.37931034	551.8275862068965	2716.0	179.0	not_in_net
PPP2R5D	43009440.526315786	43009797.684210524	357.1578947368421	1191.0	116.0	not_in_net
PPP2R5E	63373672.333333336	63376008.0	2335.6666666666665	4644.0	2116.0	not_in_net
PPP3CA	101073580.41666667	101074429.91666667	849.5	2455.0	142.0	not_in_net
PPP3CB	73438403.6	73439512.6	1109.0	1813.0	1435.0	not_in_net
PPP3CC	22533775.0	22533977.0	202.0	339.0	253.0	not_in_net
PPP3R1	68180202.66666667	68180962.0	759.3333333333334	2105.0	158.0	not_in_net
PPP3R2	101592679.0	101594408.0	1729.0	2804.0	1729.0	not_in_net
PPP4C	30083671.285714287	30083840.42857143	169.14285714285714	438.0	126.0	not_in_net
PPP4R1	9574059.827586208	9574251.655172413	191.82758620689654	997.0	127.0	not_in_net
PPP4R2	73055133.0	73055950.0	817.0	3475.0	140.0	not_in_net
PPP4R3A	91461429.25	91461853.75	424.5	1147.0	208.0	not_in_net
PPP4R3B	55547654.0	55549910.0	2256.0	2618.0	2618.0	not_in_net
PPP4R3C	27460207.0	27460797.0	590.0	590.0	590.0	not_in_net
PPP4R4	94244495.0	94244986.16666667	491.1666666666667	1091.0	360.0	not_in_net
PPP5C	46391126.5	46391516.5	390.0	628.0	424.5	not_in_net
PPP5D1	46508317.0	46508927.666666664	610.6666666666666	1134.0	587.0	not_in_net
PPP6C	125146573.66666667	125149672.0	3098.3333333333335	3099.0	3098.0	not_in_net
PPP6R1	55230134.5	55230527.0	392.5	748.0	392.5	not_in_net
PPP6R2	50444246.0	50444582.85714286	336.85714285714283	856.0	142.0	not_in_net
PPP6R3	68607732.35294117	68608623.47058824	891.1176470588235	2216.0	420.0	not_in_net
PPRC1	102150030.0	102150281.33333333	251.33333333333334	303.0	301.0	not_in_net
PPT1	40082105.069767445	40082550.11627907	445.04651162790697	2599.0	102.0	not_in_net
PPT2	32196653.83216783	32196983.433566432	329.6013986013986	1142.0	153.0	not_in_net
PPT2-EGFL8	32165344.472222224	32165530.972222224	186.5	1142.0	103.0	not_in_net
PPTC7	110533245.0	110537036.0	3791.0	3791.0	3791.0	not_in_net
PPWD1	65577221.09677419	65577369.548387095	148.4516129032258	447.0	121.0	not_in_net
PPY	43940862.5	43940988.5	126.0	148.0	123.0	not_in_net
PQBP1	48903085.0	48903135.85714286	50.857142857142854	57.0	57.0	not_in_net
PRAC1	48721719.0	48721800.0	81.0	81.0	81.0	not_in_net
PRAC2	48724684.0	48724754.5	70.5	74.0	70.5	not_in_net
PRADC1	73228010.0	73228453.0	443.0	443.0	443.0	not_in_net
PRAF2	49071596.0	49072107.0	511.0	707.0	511.0	not_in_net
PRAG1	8317736.0	8318153.0	417.0	417.0	417.0	not_in_net
PRAM1	8490056.0	8490188.0	132.0	132.0	132.0	not_in_net
PRAME	22551585.454545453	22551894.0	308.54545454545456	365.0	364.0	not_in_net
PRAMEF1	12795997.0	12796628.0	631.0	631.0	631.0	not_in_net
PRAMEF10	12892896.0	12892915.0	19.0	19.0	19.0	not_in_net
PRAMEF11	12824605.0	12824941.0	336.0	336.0	336.0	not_in_net
PRAMEF12	12777600.0	12777906.0	306.0	306.0	306.0	not_in_net
PRAMEF13	13182672.5	13183235.5	563.0	634.0	563.0	not_in_net
PRAMEF14	13341892.0	13342527.0	635.0	635.0	635.0	not_in_net
PRAMEF15	13322265.0	13322598.0	333.0	333.0	333.0	not_in_net
PRAMEF17	13392503.0	13392629.0	126.0	126.0	126.0	not_in_net
PRAMEF18	13209118.5	13209744.5	626.0	626.0	626.0	not_in_net
PRAMEF2	12861780.0	12861909.0	129.0	129.0	129.0	not_in_net
PRAMEF20	13421259.0	13421328.0	69.0	69.0	69.0	not_in_net
PRAMEF25	13093774.0	13094105.0	331.0	331.0	331.0	not_in_net
PRAMEF26	13139847.333333334	13140178.333333334	331.0	331.0	331.0	not_in_net
PRAMEF27	13040418.333333334	13040749.333333334	331.0	331.0	331.0	not_in_net
PRAMEF33	13299299.75	13299338.5	38.75	98.0	19.0	not_in_net
PRAMEF4	12879212.0	12879543.0	331.0	331.0	331.0	not_in_net
PRAMEF5	13253523.75	13253756.0	232.25	323.0	202.0	not_in_net
PRAMEF6	12938472.0	12938674.0	202.0	202.0	202.0	not_in_net
PRAMEF7	12920414.0	12920481.0	67.0	68.0	67.0	not_in_net
PRAMEF8	13269044.0	13269221.0	177.0	335.0	202.0	not_in_net
PRAMEF9	13176980.25	13177311.25	331.0	331.0	331.0	not_in_net
PRAP1	133352441.0	133352615.5	174.5	242.0	174.5	not_in_net
PRB1	11351513.083333334	11351604.666666666	91.58333333333333	572.0	106.0	not_in_net
PRB2	11392167.0	11392237.0	70.0	108.0	70.0	not_in_net
PRB3	11264313.9	11264364.7	50.8	105.0	44.0	not_in_net
PRB4	11306383.6	11306429.1	45.5	116.0	17.0	not_in_net
PRC1	90966739.28571428	90967278.42857143	539.1428571428571	1090.0	538.0	not_in_net
PRCC	156800461.0	156800694.33333334	233.33333333333334	354.0	310.0	not_in_net
PRCD	76543003.2	76543430.0	426.8	1573.0	92.0	not_in_net
PRCP	82823652.0	82824905.0	1253.0	1969.0	1253.0	not_in_net
PRDM1	106107487.0	106109257.5	1770.5	2452.0	2451.5	no_feedback
PRDM10	129900142.5	129902312.0	2169.5	2606.0	2596.0	not_in_net
PRDM11	45222037.666666664	45224970.0	2932.3333333333335	6950.0	1669.0	not_in_net
PRDM12	130681670.0	130682983.0	1313.0	1313.0	1313.0	not_in_net
PRDM13	99611141.0	99612442.5	1301.5	2545.0	1301.5	not_in_net
PRDM14	70051651.0	70052076.0	425.0	425.0	425.0	auto_regulate
PRDM15	41809345.5	41809914.63888889	569.1388888888889	3497.0	160.0	not_in_net
PRDM16	3425918.8333333335	3427322.8333333335	1404.0	4809.0	652.0	not_in_net
PRDM2	13791458.307692308	13792192.23076923	733.9230769230769	1920.0	314.0	not_in_net
PRDM4	107740453.375	107740775.0	321.625	1338.0	147.5	not_in_net
PRDM5	120763609.5	120764256.6	647.1	3195.0	189.5	not_in_net
PRDM6	123179372.66666667	123181886.33333333	2513.6666666666665	7064.0	339.0	not_in_net
PRDM7	90061684.125	90062055.125	371.0	1720.0	153.0	not_in_net
PRDM8	80203533.0	80204326.33333333	793.3333333333334	796.0	793.0	not_in_net
PRDM9	23527774.0	23528597.0	823.0	823.0	823.0	not_in_net
PRDX1	45511046.0	45511328.0	282.0	292.0	277.0	not_in_net
PRDX2	12796821.5	12797107.5	286.0	315.0	286.0	not_in_net
PRDX3	119167720.0	119168479.0	759.0	759.0	759.0	not_in_net
PRDX4	23682618.0	23682751.333333332	133.33333333333334	270.0	69.0	not_in_net
PRDX5	64321692.0	64321764.333333336	72.33333333333333	119.0	50.0	not_in_net
PRDX6	173487864.0	173488815.0	951.0	951.0	951.0	not_in_net
PREB	27131825.0	27132099.6	274.6	743.0	159.0	not_in_net
PRELID1	177306019.5	177306214.25	194.75	378.0	180.0	not_in_net
PRELID2	145767065.7142857	145767538.0	472.2857142857143	1506.0	159.0	not_in_net
PRELID3A	12429825.785714285	12430205.42857143	379.64285714285717	1088.0	92.5	not_in_net
PRELID3B	59035506.666666664	59035960.666666664	454.0	1861.0	159.5	not_in_net
PRELP	203486882.0	203491352.0	4470.0	4470.0	4470.0	not_in_net
PREP	105290915.0	105293121.33333333	2206.3333333333335	4923.0	873.0	not_in_net
PREPL	44319483.53333333	44320805.06666667	1321.5333333333333	3744.0	528.0	not_in_net
PREX1	48636630.428571425	48637199.0	568.5714285714286	1675.0	172.0	not_in_net
PREX2	68231379.0	68237032.0	5653.0	5653.0	5653.0	not_in_net
PRF1	70597348.0	70597928.33333333	580.3333333333334	704.0	704.0	not_in_net
PRG2	57386846.0	57387474.0	628.0	694.0	659.0	not_in_net
PRG3	57376769.0	57376849.0	80.0	80.0	80.0	not_in_net
PRG4	186313779.0	186314562.0	783.0	783.0	783.0	not_in_net
PRH1	10870516.2	10870590.2	74.0	233.0	17.0	not_in_net
PRH2	10931450.666666666	10931806.555555556	355.8888888888889	2619.0	101.0	not_in_net
PRICKLE1	42458377.4	42459808.0	1430.6	3051.0	1209.5	not_in_net
PRICKLE2	64093325.666666664	64099050.0	5724.333333333333	6814.0	5180.0	not_in_net
PRICKLE3	49176872.28571428	49177248.71428572	376.42857142857144	1001.0	203.0	not_in_net
PRICKLE4	41786987.0	41787160.0	173.0	242.0	242.0	not_in_net
PRIM1	56738420.45454545	56738544.90909091	124.45454545454545	418.0	98.0	not_in_net
PRIM2	57484967.833333336	57485420.0	452.1666666666667	691.0	469.0	not_in_net
PRIMA1	93721724.0	93722993.0	1269.0	3145.0	508.0	not_in_net
PRIMPOL	184683633.73333332	184683794.13333333	160.4	430.0	136.0	not_in_net
PRKAA1	40763511.333333336	40764812.0	1300.6666666666667	3398.0	497.0	not_in_net
PRKAA2	56707714.0	56715334.5	7620.5	7621.0	7620.5	not_in_net
PRKAB1	119676958.4	119677635.8	677.4	1298.0	515.0	not_in_net
PRKAB2	147155106.0	147159564.0	4458.0	4458.0	4458.0	not_in_net
PRKACA	14093572.0	14094049.8	477.8	1423.0	297.0	not_in_net
PRKACB	84227602.25	84229878.0	2275.75	3192.0	3188.0	not_in_net
PRKACG	69012529.0	69013036.0	507.0	507.0	507.0	not_in_net
PRKAG1	49003499.2	49003787.13333333	287.93333333333334	694.0	165.0	not_in_net
PRKAG2	151572756.1060606	151573005.3030303	249.1969696969697	1076.0	98.0	not_in_net
PRKAG3	218823901.75	218824170.75	269.0	693.0	115.0	not_in_net
PRKAR1A	68528911.3478261	68529581.04347827	669.695652173913	2981.0	121.0	not_in_net
PRKAR1B	549559.1666666666	550429.0	869.8333333333334	1232.0	959.0	not_in_net
PRKAR2A	48748490.5	48749803.5	1313.0	4998.0	375.0	not_in_net
PRKAR2B	107159583.0	107161811.0	2228.0	2228.0	2228.0	not_in_net
PRKCA	66715730.14285714	66716412.21428572	682.0714285714286	6705.0	135.5	not_in_net
PRKCB	24208783.666666668	24210936.666666668	2153.0	5794.0	497.0	not_in_net
PRKCD	53188812.5625	53189020.875	208.3125	469.0	180.0	not_in_net
PRKCE	46097810.0	46099477.0	1667.0	3108.0	1667.0	not_in_net
PRKCG	53906896.0	53907652.0	756.0	756.0	756.0	not_in_net
PRKCH	61549832.0	61550976.0	1144.0	1144.0	1144.0	not_in_net
PRKCI	170303128.0	170305977.0	2849.0	2849.0	2849.0	not_in_net
PRKCQ	6427144.25	6428206.0	1061.75	1063.0	1063.0	not_in_net
PRKCSH	11450007.8	11450230.2	222.4	539.0	257.5	not_in_net
PRKCZ	2166512.727272727	2166669.0	156.27272727272728	385.0	131.0	not_in_net
PRKD1	29619786.5	29619977.125	190.625	927.0	116.5	not_in_net
PRKD2	46683561.0	46683715.307692304	154.30769230769232	421.0	154.0	not_in_net
PRKD3	37250502.0	37253176.0	2674.0	2674.0	2674.0	not_in_net
PRKDC	47773610.0	47774239.333333336	629.3333333333334	1064.0	437.0	no_feedback
PRKG1	52117659.0	52120215.14285714	2556.1428571428573	4522.0	3613.0	not_in_net
PRKG2	81088213.0	81089707.0	1494.0	2337.0	1680.5	not_in_net
PRKN	161387783.33333334	161388795.33333334	1012.0	2681.0	880.0	not_in_net
PRKRA	178439420.58333334	178439613.91666666	193.33333333333334	682.0	112.5	not_in_net
